movieId,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12,top13,top14,top15,top16,top17,top18,top19,top20,top21,top22,top23,top24,top25,top26,top27,top28,top29,top30
6537,4369,3793,4148,4270,53996,1370,2916,6534,1544,4367,736,3527,5418,5219,377,2706,7360,4638,1407,2617,1917,5459,8644,5254,5378,63113,2605,3702,7004,8972
6539,45722,4963,2617,3793,5349,3578,53125,5952,1580,1198,1721,364,32587,73017,780,1291,480,733,2571,5378,1242,59315,5218,44191,1917,4995,4896,7153,4306,98809
6541,7454,8371,5219,8972,53996,6754,34319,3753,8644,3793,41566,34150,1801,60040,6709,6157,5254,3489,316,45499,2167,2006,5872,1917,68319,69844,7373,5378,736,4643
6565,440,7162,1597,3798,11,3753,8958,1907,3555,1262,4321,45517,49278,3510,1722,1267,474,3969,1777,34,2671,539,1242,34072,3408,2115,5299,3148,6155,4308
6708,5989,36529,2268,3020,2231,2321,368,32,4239,6016,5679,1307,3753,1682,1704,5995,16,4226,36517,527,1032,292,2278,2761,1079,2174,4776,4148,300,6870
6709,163,2,2717,6541,329,1391,7162,7090,2716,8368,5989,5956,1717,4643,1036,6287,4148,1527,10,30812,1597,377,2011,29,3717,34048,2006,368,1079,165
6711,7361,5902,924,4979,4641,1206,2858,31658,8784,2599,1258,8949,4027,661,4034,750,3408,1193,1222,6870,37741,1682,3911,1252,2455,2395,1265,6807,30812,5945
6754,7454,8371,6157,4367,5219,31696,5254,8810,2167,60072,7360,153,172,6541,6503,1562,1917,3300,4270,1831,4344,5507,1882,52328,6365,8807,173,4343,68319,8983
6787,3148,1673,3471,8949,3101,904,1953,1245,1293,1674,2797,1267,300,235,1704,3481,1262,45950,1784,802,2804,1225,440,608,1212,1203,1242,4321,41285,55269
6807,4027,1080,141,1136,1391,4979,31658,7090,913,471,555,1748,1079,30812,1345,5989,2987,1961,1219,7361,292,5902,6711,4571,1339,68157,51255,1641,5060,2395
6863,2144,3510,2890,47610,6333,2054,500,3448,3994,3160,5989,6218,339,6936,508,8644,35836,1876,4890,3255,5528,5952,2761,4963,2005,5444,1396,1682,46578,2124
6867,61240,7323,59315,1094,8784,29,55118,1682,1358,3681,1263,68954,1617,8873,63082,1704,337,48394,1784,914,99114,1304,3006,5225,2951,1242,3471,3897,5902,8958
6870,508,30707,1307,1704,1961,5989,30812,4262,5956,4239,2858,48738,5464,1259,3809,55765,1304,2671,454,6711,3006,6708,2797,1333,46578,8376,44199,1625,6016,3448
6874,7438,592,48516,1196,32587,1291,296,480,2683,55118,8874,1682,1206,1136,1784,3949,1210,2571,288,4262,68157,33794,1089,111,58559,1923,3033,2959,1517,44199
6934,6365,5378,5459,2628,33493,4896,7454,8644,8665,8371,34150,4310,5816,3623,4370,5219,153,2,53125,4367,45722,5502,45447,3717,2011,7458,6754,6333,2006,40815
6936,8528,2694,7325,8641,8376,5377,8970,46970,8360,4816,46530,6188,2797,8636,2424,2671,2948,1962,3033,4890,2949,3624,2804,10,539,1777,7451,1517,1073,1961
6942,6218,2762,6155,2858,1291,5299,4014,1059,44195,2336,8533,4246,3408,4018,2321,1721,46578,2571,2671,2124,45720,3255,8360,3793,48738,2572,5377,5991,62,5378
6947,1617,33660,5989,745,4014,34,2150,10,1374,161,7004,4299,2321,4022,32,1580,1079,1265,4979,802,357,368,2947,48304,1148,3255,2470,3751,1396,1333
6953,54995,5388,40819,5669,3949,5679,36517,7160,6323,2692,4975,30812,52328,5464,3556,8783,55247,1645,2232,60072,4235,48043,40278,55765,8361,30793,2908,3535,4034,4995
6957,8807,8917,2294,6323,485,6503,6287,3617,8528,6378,2490,3785,4890,3869,30825,8983,31696,4734,45186,5388,2006,153,145,2706,1343,7360,70,4299,3948,4148
6979,349,3255,2105,3448,3039,4002,4901,2353,2193,2716,2947,3863,2231,4896,3408,2001,4085,2641,5010,4489,786,6333,3793,2987,2918,2717,1210,34150,1580,4321
7004,2054,2953,4025,380,3256,3698,435,2378,2701,2916,455,410,3247,786,1917,1911,1644,673,442,2002,5254,1485,2,485,1552,1027,1408,1597,4701,520
7022,1345,51255,6957,4105,4643,54995,7373,31878,57640,6709,48774,7360,70286,5617,2716,8874,8644,27831,6874,1921,8641,41569,53996,6333,59615,3033,3300,44191,5219,3186
7090,3681,1466,3996,2692,8784,3006,1276,1089,1234,8950,8873,1259,4643,1909,8958,6807,48394,2951,5618,6709,1175,2959,1748,31878,6350,223,7323,8983,1391,31410
7143,3753,1722,5989,5378,4963,1370,474,3578,4701,3793,1608,161,4223,36529,786,5872,8665,8798,8644,51662,4310,349,3256,45186,33493,2268,1101,434,2353,2628
7147,4963,34162,48774,5378,8984,33493,1748,6539,8798,4370,4995,32587,2231,1682,7438,7090,1193,1206,6708,44195,1625,5989,1246,3753,1590,8464,69757,2268,2858,37729
7153,5952,4993,4896,3578,2028,480,1291,33493,5349,3793,260,2571,4963,4306,1210,5669,1580,8636,1198,1196,150,2762,6539,1,40815,33794,919,8368,5378,8360
7160,3949,2908,8958,508,30812,3101,6953,3556,1358,2804,2541,6016,5669,593,5528,2712,1285,1923,1032,1784,7451,1220,8529,5810,2278,5992,1059,1343,55247,4239
7162,6565,3556,41566,11,5064,141,3535,1597,1262,30812,6709,5956,8984,1721,7293,5989,440,3408,1246,5377,4014,4308,48738,539,2291,6378,32587,85414,5991,3176
7254,45447,6373,34319,4963,45672,6365,5418,2539,3785,47610,4890,3408,8665,2580,6378,4239,33493,4975,8360,6323,5630,8529,6281,3949,7143,31685,8807,5378,4223,5445
7293,45672,31685,30825,33679,8972,1777,8984,4890,2335,6373,1485,5299,440,4367,34162,3869,5872,3617,5630,2,7325,6157,1580,3752,7162,6378,5218,4018,41566,4344
7323,40819,6867,8873,5225,2951,61240,3006,1175,1234,2329,1307,99114,1276,1961,2542,1259,2692,1223,1466,3681,7090,8958,68954,1249,31410,1304,1617,59315,5669,1247
7325,5481,8528,6936,4701,2273,3624,2694,4239,34162,8641,2706,10,2947,8984,45186,4718,3868,6378,216,6287,2335,368,4105,1777,4148,49278,3785,2431,30825,1722
7360,1882,5219,4105,736,6754,1377,52328,1562,60072,8957,4890,8371,153,53996,8874,31696,6537,1690,158,4148,661,2232,6503,4638,4855,3300,6957,172,1215,1544
7361,4226,3949,2858,2997,1193,32,6711,3174,1682,750,4979,1206,1136,1258,5673,36529,2710,2959,4975,2599,858,2890,6807,8784,318,1221,296,6867,48394,4878
7373,57640,5219,5254,4270,8874,89745,53996,8665,4344,653,4367,8371,6157,4105,6541,60074,5630,34150,53125,5872,6754,1722,736,3300,8528,7454,5418,2003,59615,2115
7438,6874,592,1089,8874,296,1222,111,3949,1704,1206,1291,2959,32587,1732,1196,1210,2571,329,8641,27773,44199,51255,1784,68157,55118,260,4995,1682,2502,2000
7445,53996,6378,49278,8361,49530,2490,3702,4223,6188,2167,1219,553,2431,1343,5418,5464,8665,350,2353,368,54286,7325,1608,474,5388,4776,5219,2640,7458,145
7451,2248,8641,1035,661,2797,6936,1022,1569,4890,4246,1380,2078,45499,1032,4299,39,41566,8970,337,1307,4018,594,1265,4816,2081,6957,8914,435,2890,410
7454,6754,4270,4367,6541,5507,31696,5219,6157,2617,3717,1882,33679,5254,8972,1917,736,1562,3489,30825,45672,68319,2,34150,1831,53125,49278,53996,6934,8361,4890
7458,5378,4310,8972,53996,5989,6373,5010,6365,2006,73017,53125,3753,586,2628,2605,3717,3578,59369,8371,1608,60040,2001,5349,5418,1917,4896,2,1882,3702,1721
8360,4306,8636,5218,3793,3114,1,4886,1722,8528,1207,1073,40815,1291,30793,6936,8961,4963,5872,1923,4896,5349,45499,10,59784,2355,3578,2947,1580,6333,1262
8361,4369,736,1917,4643,1644,1552,1608,3753,7454,1876,5219,53996,208,8644,4896,8371,7445,4310,6378,2617,5816,8368,2628,3489,1907,3717,2353,673,34150,34048
8368,5816,40815,4896,54001,69844,3793,6333,1270,41566,8636,45499,2011,2716,588,329,8972,316,8371,1917,1291,33493,2012,8361,3317,5956,1376,5459,7153,2420,595
8371,6754,8972,5219,6541,2167,5254,77561,6503,6378,8644,53996,316,6934,8361,69844,208,8368,8665,7360,7458,2054,53125,4270,59369,7373,68319,3300,736,45722,3793
8376,6936,2502,2804,8970,30793,3499,2248,2797,4571,46578,4816,8784,661,1517,6870,5673,8641,34072,231,6711,5377,56367,1288,3996,3101,6218,41997,51540,4239,3363
8464,5669,8622,34162,500,1625,344,37741,8783,508,1293,5225,6377,30825,4007,1923,5349,1193,3752,6333,5630,8949,1466,1097,5995,215,2700,5989,3868,1682,6870
8528,8641,6936,2694,7325,6188,46530,216,2949,3948,34162,8360,1722,63113,788,30825,4890,35836,434,2948,6957,104,8807,45186,3082,3752,4816,2078,8917,2804,4015
8529,4886,31685,37729,30812,4306,5956,3988,4874,4896,4239,2248,30793,8972,6373,1485,344,1,5945,6281,551,4148,1291,3105,8958,3793,1101,2539,2987,150,3489
8533,2144,6942,11,30825,33660,40819,920,40629,6373,1721,3363,2804,34319,3969,8958,6936,7454,8970,31685,4718,45447,2406,7254,4246,5816,1380,41566,49272,6565,2671
8622,5669,8464,3174,8783,5992,1625,3418,45950,1641,39183,1293,4641,6863,5349,3160,7360,5810,1235,6870,4993,7153,1233,1307,527,6787,3000,30793,8376,3969,44665
8636,5349,6333,8360,3793,2640,4896,33794,8961,2641,1356,1,3114,153,6377,8368,1291,4306,457,1608,40815,45499,46530,4886,1580,6936,52722,59315,3948,788,33493
8638,215,8784,8910,5995,1307,2959,3897,35836,2321,4226,6711,7361,1682,5989,1079,2150,3174,1278,6870,30810,36529,1193,3996,3510,750,32587,1617,55276,7147,4022
8641,8528,46970,6936,7325,216,35836,7451,6188,235,3752,7438,4816,231,3869,3020,2694,54272,63113,4027,34162,3000,61323,4239,2949,8376,2671,19,8874,1923,8970
8644,6333,6365,5459,2353,3753,3793,33493,1580,780,8371,2628,4963,5378,2,47610,6934,31685,6541,8361,8665,34319,368,33679,5989,648,34150,40815,4643,3977,500
8665,54286,5418,4963,6378,53996,4223,5445,6365,47610,6934,8371,8644,2353,7373,77561,68319,1722,49272,1573,7143,53972,45186,44191,7445,10,3623,68157,40815,8984,349
8783,4720,161,34150,1245,1882,4643,6534,5266,1584,4370,3510,36529,3969,745,8464,8361,3174,5502,5388,8644,4148,4128,69844,2431,2762,2628,8622,2700,5464,6863
8784,61240,1276,1784,2502,6867,46578,555,8873,76093,2959,8638,37741,8970,5225,7090,1234,3681,3967,778,40819,337,56367,1259,1961,2395,99114,48394,3897,1732,6711
8798,36529,16,38061,7143,6,5445,3510,2023,3753,5989,49278,2640,527,2268,474,6281,56174,7147,8783,1500,8644,44199,4223,4085,508,5464,1246,57669,47610,1625
8807,6957,8983,4890,31696,2294,6754,8528,661,45186,6323,8917,2006,3617,2706,1639,2273,2605,30825,1645,3300,2353,7454,3624,4718,4369,8972,5444,1517,788,3785
8810,5254,5219,4367,1690,44,6754,4270,173,1882,2167,6157,4643,60072,4344,2054,3617,2378,7360,5459,253,3869,442,1544,1562,7373,1644,8371,3527,1485,158
8873,5225,337,6350,40819,1242,7323,1961,1175,1784,778,2692,8784,1276,5669,45950,37741,2908,8958,1466,56367,6867,48394,1278,61240,1090,1249,50872,31410,3681,80463
8874,51255,7438,7373,4105,6874,7360,1377,2174,68157,68358,1261,27831,1682,4979,6502,33794,59615,1129,38061,2947,1215,2716,34405,8641,91529,1391,1517,6333,2580,1079
8910,8638,30810,1059,215,3967,2087,5349,1032,2078,2174,5991,57669,8528,3617,1676,1197,596,4308,6942,6711,4027,8641,8376,1207,2085,4975,2355,1682,172,1801
8914,47610,55052,1199,1371,1175,52328,7451,3996,741,2997,60072,1274,1690,661,2021,3863,34405,54995,1704,7360,5219,44199,4975,924,34048,2791,1884,4027,4370,5810
8917,6957,2078,2294,2085,2700,8528,485,2683,2890,8807,4734,1073,1517,661,5481,3033,48385,2490,5903,2599,8360,3863,1722,2355,6936,1747,596,5991,3114,1032
8949,6385,5902,55118,44199,5945,6787,3481,3160,5445,3911,1094,6711,1060,41285,2997,4993,8464,1304,1784,2858,3148,904,608,3006,2599,3317,1230,3363,4235,6867
8950,48774,7090,3996,34048,2291,68237,2529,1274,3681,1293,1372,733,41569,6870,1682,34319,2951,1258,5064,81845,79702,541,1391,4878,1625,485,1245,33004,48738,7361
8957,7360,4148,5266,5481,4718,3785,7254,3753,1028,19,1562,5991,81562,6323,6870,1625,3752,153,6365,780,4370,55765,4890,1882,6188,1961,48304,1245,1801,2232
8958,1358,37741,1293,508,1466,47610,72011,33660,4223,3681,4995,1242,8873,1234,33166,5528,55765,1276,2951,40819,3006,61240,8529,3101,1259,7090,2804,4011,5064,7160
8961,6377,1,4306,4886,3114,5349,8636,1580,588,50872,3793,61240,8360,59315,919,595,1291,1175,1198,1270,500,480,68954,364,2355,31410,4993,6539,60069,1721
8970,5377,30793,6936,2797,2804,8784,34162,1784,356,8376,39292,11,1722,55269,2671,8528,54259,2948,2949,4306,46530,7451,4246,4816,539,56367,953,2248,40815,2324
8972,8371,1485,31685,60040,6541,2335,33679,7454,49278,3755,1544,6157,7458,1917,6378,45722,7293,77561,5445,736,1101,367,8368,4890,8529,53996,2006,53125,34150,2916
8981,4979,69757,923,40629,36517,8784,5956,4881,5971,52328,6708,3000,81591,141,55269,3020,48774,3301,41285,4963,7147,2321,1247,6378,48738,48780,2890,35836,69481,8970
8983,8807,4855,6754,3988,1172,27660,6957,1610,2167,3863,53996,51662,2273,1276,1274,8972,7090,6323,5219,733,87232,1036,2005,53000,6541,31696,2617,68319,1645,3948
8984,4963,33679,10,53322,5989,5299,1597,7325,34162,7293,377,1569,5378,8972,3408,3623,45722,8665,500,7162,30825,41566,45447,7147,440,8529,2268,145,2628,6378
27660,741,4148,8983,6365,6188,34048,1371,1320,2692,6281,1690,3996,4874,1372,53519,2291,4446,5630,6503,5481,46530,6936,172,2987,3033,6378,87232,46578,2167,1375
27706,38038,5502,41569,30793,4896,69844,3809,33004,54001,68954,8360,8368,3996,66097,3751,37729,45950,4776,2947,5617,2949,40815,8874,5945,3702,1396,1722,5669,1148,68358
27773,6016,7438,82459,3703,63082,923,51255,38061,55765,5954,64839,8874,31878,1212,27831,40819,5995,5015,87232,60069,55052,49272,68358,1909,68954,4776,1704,4720,57669,36529
27831,40278,5418,3168,38061,54997,4011,2231,8874,3052,7373,6,63113,54272,4901,1027,2278,49272,1801,292,21,34162,57640,485,2353,47610,8665,59615,5872,1129,44199
27904,1884,54259,1032,2087,32587,3949,48043,38061,4014,2291,223,37729,741,60074,1371,68237,7373,30749,69844,8950,4848,8368,4246,40278,46578,1267,4734,1222,1921,7143
30707,6870,55118,527,111,30812,3006,3949,51540,6,318,8529,2248,44199,110,3578,39183,593,5445,82459,1267,3994,6377,2858,2541,3147,54503,337,1242,1266,37729
30749,4886,36517,5995,2085,3753,1207,4306,4896,2321,1747,1682,33166,527,2355,1408,1097,30812,4007,1801,7458,6218,4034,1,34048,1223,2947,6377,161,1193,5945
30793,8970,8360,1073,8529,37729,4246,8376,33004,2248,1375,4306,3751,4022,3000,539,2804,110,74789,27706,38038,1722,1358,1517,41566,3317,4896,2683,49272,1923,2028
30810,5388,4148,1274,1391,55269,903,8910,34437,54995,4975,52328,8917,661,5013,2231,88129,49278,7325,61240,59615,4979,1732,2115,8638,41569,924,5902,2916,55276,6711
30812,5989,8529,3967,5945,1059,5956,4148,2078,2353,5991,5299,33679,6870,4022,4370,5388,7162,1466,30707,37733,2174,3755,2355,7160,4975,1721,4226,1801,6378,1961
30825,3948,34162,4701,3752,4890,2724,33679,2694,2378,7454,8528,34150,7293,788,6155,292,145,3617,1918,6287,6378,1485,3623,31685,5254,45186,6373,6157,5481,1917
31410,3006,1090,1242,6350,3681,1207,1263,72011,1175,80463,2951,68954,555,55118,8873,1466,8961,1961,1304,61240,2542,1036,1249,6,99114,2000,7438,1276,1293,1358
31658,3000,6350,3252,5618,551,60069,6807,33493,37729,6711,741,4034,2115,40815,5378,38061,32587,1245,7090,3793,46578,3996,3681,592,31878,60684,6218,3967,44199,88129
31685,6155,33679,8972,4018,8529,5507,34319,7293,3717,4310,539,8644,2335,4701,2581,6378,45672,30825,53322,5989,3623,5299,1101,3510,2353,145,736,1580,1911,2006
31696,7454,6754,4367,5254,6323,1882,8807,5507,33679,5219,1917,7360,3793,30825,6157,6957,45499,2115,172,3623,2,34048,1911,8371,3717,5378,1527,4890,31685,7458
31878,215,5617,7090,31658,8873,3160,91529,5902,1219,27773,1288,1199,1918,2420,7022,1982,68237,3275,293,1252,5502,1212,1345,1500,6281,5015,1197,4873,4034,1208
32587,5989,2291,3949,6874,2115,6539,1527,38061,288,54259,648,6016,7438,51662,2985,3753,44191,3793,1682,44665,592,45722,4262,223,163,60684,2683,54272,1036,6365
33004,1291,30793,10,6541,1375,4370,5377,33493,3082,1223,1356,3471,45499,1722,1961,27706,1225,2115,1653,1748,1374,34319,1527,3753,4343,3755,3175,8644,1372,41566
33166,46578,8958,527,33794,3148,2858,48516,8784,5995,45186,4308,292,2336,48780,4262,3101,3969,30749,37729,6870,4886,6867,2081,40583,52973,6708,1962,34150,508,2628
33493,5378,2628,1210,6365,1291,1196,40815,5952,45499,6333,41566,7153,4993,8644,3793,4896,260,2115,6934,5349,480,4963,8636,1923,788,8368,3578,1270,2011,5816
33615,5218,5459,8360,1073,788,6534,7458,2018,77561,2011,31685,2085,59784,6155,1485,4022,30793,45499,45517,6373,3147,6565,3623,2605,5507,8972,5574,5378,3253,597
33660,40819,8958,62,6947,45950,5989,41997,1259,1393,5464,45720,48304,8533,60040,1101,38038,5445,33794,55765,48780,7004,11,8665,72998,8970,30812,39292,3751,4995,52722
33679,31685,8984,30825,8972,7454,1917,3623,34162,4963,63113,6157,4344,60074,34150,7293,54286,53996,31696,41566,8644,1882,30812,4018,53322,6287,104,2378,52973,7458,5989
33794,58559,5349,59315,8636,1291,68358,3578,780,79132,3793,1682,150,1270,2329,1210,380,1198,5418,3681,2000,6333,1196,364,4963,7153,480,2640,2571,48780,2028
34048,41569,1882,4148,292,46530,2011,2,1370,4643,6534,8361,2291,2124,3623,5502,1333,3948,165,2002,31696,2006,2268,4370,27660,1544,6754,8950,6378,8644,2012
34072,3911,8784,1962,8376,3967,4734,8529,37729,5299,3101,7451,1777,33166,6155,1262,6378,3408,3798,6218,1245,1584,6565,7458,4643,71535,3510,3418,56174,1219,4873
34150,60074,46530,41566,60040,53996,52722,2431,53972,6157,5378,8783,45499,3623,7454,3793,3717,45186,30825,6534,33679,34319,1562,6541,6365,317,6934,3948,5459,77561,8972
34162,30825,35836,6155,8528,33679,7325,8464,6188,5989,5956,3408,8984,53322,8970,2005,3623,7147,6936,34319,2706,500,8972,832,31685,5299,1954,1722,4299,788,54503
34319,3408,31685,60040,6541,34150,45499,1917,8644,45672,3489,2539,8972,7254,44199,7454,1552,34162,3793,8368,5989,5418,5816,736,30825,68319,53996,40815,33679,163,60074
34405,3793,60069,3300,4014,8874,7373,6947,54001,8665,58559,1197,5219,45720,2701,47610,3911,33794,6333,8914,38061,910,48394,81834,2124,69844,27831,8783,4720,2716,40819
34437,4239,40278,2571,39183,5673,778,41997,3253,8529,1136,6,3535,1080,1265,2804,30810,37729,5945,1333,1673,1732,832,2712,66097,924,4873,1358,50872,235,6708
35836,54503,34162,46578,8641,8528,3948,5349,8636,5989,6863,52973,46530,34150,55765,6936,3897,3176,6188,5481,377,2706,69122,4226,4979,61132,1079,33493,1682,1947,6708
36517,46723,6281,1641,4901,30749,2427,6708,45950,8958,3160,1597,40278,6953,8981,6188,1784,3148,48304,16,913,3911,300,1396,8784,35836,1276,8873,474,1252,1673
36529,8798,4034,161,6708,2890,16,40278,1466,7143,5995,5989,2761,8783,293,32,2268,4226,2959,3174,368,4776,69844,7458,29,1246,4239,7361,2353,4223,180
37729,8529,551,3000,3252,2985,3081,2291,30793,4446,31658,5459,4239,46578,4370,6287,4873,5528,5481,2700,741,54503,52973,2470,3869,661,3703,4886,41285,4720,5218
37733,55118,2871,51540,2985,5956,3081,30812,2455,1200,1240,11,1994,3949,292,5388,1339,39183,48738,1673,6502,55820,111,5902,2076,55765,6870,1676,61240,48394,1953
37741,1293,8958,1090,17,8873,8784,55118,1387,1307,337,8464,1234,953,3869,6350,6385,4995,40819,46970,1079,923,1961,555,41285,99114,6867,49530,6711,3681,6539
38038,745,1148,1223,3751,34,27706,1022,6534,37729,4973,30793,1288,33660,111,39292,3253,3608,8368,39,60069,74789,50872,1333,1387,2770,54001,8961,6016,1028,1259
38061,32587,2291,44199,8798,592,27831,76251,4776,2716,2918,31658,3793,5902,8874,58559,235,48738,3949,7438,27773,51255,3020,5349,6333,4878,5673,48774,41569,5989,2028
39183,39292,81591,3967,1259,34437,5015,1222,923,55052,5992,4720,41997,37733,5991,6711,1258,2427,1617,593,30707,37741,1333,40819,1247,2908,4027,2336,48394,61240,4979
39292,51540,39183,8970,4011,3481,40819,41997,1223,48394,3608,745,2542,40583,1259,62,5902,3798,6947,6016,37741,32,38038,1228,45720,3809,1245,1230,2692,1148,3996
40278,41997,3535,27831,36529,2231,34437,3949,3499,55820,49272,8784,36517,3911,6,3006,1391,53000,46723,46578,8798,4901,4848,48738,7090,2278,2353,1259,1285,16,2023
40583,8958,39292,55276,1584,33166,5418,4901,2193,5388,35836,2005,41997,46976,2529,36529,2501,8783,1252,3408,337,4239,46578,2395,69844,6016,4034,919,8368,2396,50
40629,5349,55052,8981,2424,8784,1035,5299,52328,3578,2671,356,8533,2336,3210,357,3948,7458,5502,141,1198,41566,6373,6539,46723,3535,1673,1270,4896,1262,74789
40815,8368,5816,4896,54001,69844,3793,33493,5378,45499,1917,8360,595,6365,8636,6333,1291,2628,919,2012,7153,4993,5952,41566,8644,1721,5218,2572,8361,5459,81834
40819,7323,8873,2542,33660,72011,45950,1784,1466,1223,8958,8784,76251,2692,55765,63082,37741,1259,1242,5669,3681,56367,6953,39292,111,76093,99114,31410,3006,1307,5225
41285,5956,3481,47,37741,8949,37729,48738,1293,6870,5989,69757,64957,44199,1625,3753,34162,471,32587,3362,485,8641,8981,3418,17,2542,6787,3809,5902,3020,1060
41566,34150,60040,33493,3793,4896,8368,5378,45499,5064,53996,6541,2628,7162,46530,5816,4310,33679,54001,40815,6378,145,45517,1370,7458,2011,2,60074,8361,8984,3753
41569,34048,46530,4643,5502,53996,8361,54272,2167,6157,1036,33794,2716,5388,45186,27706,45722,5349,1608,8368,52722,33493,6534,4148,7153,4370,59615,69481,2529,37729,434
41997,40278,1259,1784,1223,4011,745,56367,5673,33660,2542,39292,34437,4776,62,6537,8783,40819,2353,39183,6016,1148,3911,2427,1278,8376,2858,1060,3535,7361,64957
44191,5989,5418,6539,4963,32587,8665,47610,3578,44665,6365,7454,733,2291,7143,33493,7458,3489,33794,53322,54286,3793,8644,2959,8972,786,36529,3863,79132,8958,6378
44195,54503,46578,3253,2959,6942,4979,48780,4011,2329,1089,6807,7147,1358,51255,46976,79132,57669,778,36529,44191,35836,32587,1625,7090,4641,38061,5902,2231,5810,7361
44199,2605,47610,3006,4878,4344,8949,6,2539,38061,3994,34319,55118,46723,6377,3408,3481,2353,7438,3252,5903,6874,5445,47,832,1921,5952,8972,1242,8798,1784
44555,64839,64614,61240,33166,55118,2018,527,46578,4235,48738,5995,3949,2858,1339,1203,3210,541,2268,8970,2324,2329,1968,1921,56367,3252,81562,110,37733,3114,80463
44665,57669,48780,3275,32587,44191,4011,2353,8644,4963,3147,54272,6539,145,2761,6281,48516,35836,30825,47610,4223,5418,53996,3969,48774,55118,293,58559,36529,1625,49530
45186,3623,45499,54286,1722,1608,4855,3948,34150,3256,5418,474,85414,1544,3826,7325,231,30825,8528,46530,52973,368,52722,8807,6957,2706,2273,2353,8665,329,49278
45447,45499,54001,3753,7254,69844,2353,33493,95,3785,6365,6934,5816,8368,8984,1917,4718,3082,1801,34162,7143,72998,5266,1597,4995,736,73017,5507,6373,40815,49272
45499,3793,5378,46530,6333,33493,5816,6534,45186,3082,40815,45447,2628,1722,54001,34150,1372,41566,8368,8636,34319,8360,10,3623,5459,3753,4896,5989,52722,6541,1580
45517,46530,1302,41566,34150,91500,5218,68319,2628,2355,6333,8961,5459,6565,52722,2105,6157,53996,1907,60040,153,33493,3793,8636,35836,733,7293,33615,2294,653,1882
45672,6373,7293,6157,7454,2335,6287,31685,3785,34319,34150,30825,46970,3617,7254,1485,60040,5507,8361,4890,4388,8972,5378,31696,54259,2706,54503,1717,45186,2378,1911
45720,63113,69757,62,33660,11,4447,52722,3408,7451,6942,8784,34405,40819,39292,39183,4720,2581,81834,55052,41997,8464,54001,8783,1259,73017,539,60040,5992,5816,6155
45722,53125,6539,6365,5459,8972,6934,40815,32587,7458,8371,5952,8984,4896,5218,165,4993,54286,1721,73017,2916,8665,33679,41569,69844,7153,5816,5378,1580,7454,364
45950,8873,40819,48304,56367,5669,33660,1223,1259,4002,36517,5225,55118,2542,1242,31410,508,141,1358,1466,8622,1097,6787,6867,41997,1060,2951,7323,3101,1569,1784
46530,45499,34150,8528,41569,3793,6534,34048,60040,6936,8636,41566,63113,45517,1722,6333,53996,5872,45186,3082,30825,5502,52722,60072,53972,49272,6157,8961,35836,33493,10
46578,56367,33166,2858,8784,35836,551,2291,1682,52973,44195,54503,37729,8376,2692,6863,1358,6870,3408,337,4720,32587,3967,6281,4239,40278,5991,2502,608,8949,6867
46723,36517,2278,44199,48738,5954,3160,2231,48774,4262,3186,81591,441,40278,8798,300,47,6,8784,55290,48516,1183,55820,3006,33166,2291,48394,40629,52328,7147,235
46970,8641,6936,2335,3752,3617,45672,37741,8528,95,3809,8529,30825,1573,4886,1805,368,231,6188,1923,1343,6373,17,2078,1027,474,54503,3000,1682,49530,2268
46972,1333,317,6155,1028,7004,2701,1101,3753,5459,3671,4018,6537,7458,53972,1485,5010,788,158,1367,3948,51662,355,6534,4299,1923,4344,4321,69481,45672,69122
46976,68237,6502,2761,58559,44195,4963,2288,27831,5669,40583,58998,5218,8784,1625,48780,35836,76093,49272,54001,46578,34162,69844,8981,79132,51255,36529,59784,71535,32587,55247
47099,2324,6287,3752,49278,8958,53972,30825,3624,48516,55247,145,49530,30812,1293,55765,33493,47610,344,45672,19,5218,6373,4963,55269,81845,1249,78499,2353,367,34162
47610,44199,8958,2353,8644,6863,8665,2605,2278,500,1962,3555,8914,53972,1907,5418,53996,44191,6541,4995,3793,4014,46530,7254,5459,49278,4901,6979,5903,41566,4890
48043,4975,1884,48516,1921,32587,3949,5954,6,4878,1059,54259,53972,3275,52722,1732,4128,27904,6323,70,6953,5903,35836,163,648,52328,55118,44199,52281,8950,3556
48304,45950,4002,36517,33660,6947,2542,55118,3809,3253,1339,81847,41997,1293,3798,47,56174,52722,41285,1625,3752,8957,2028,5464,69481,5679,5810,57368,55820,3527,1193
48385,54503,69481,54997,61323,1732,8917,69122,52973,48516,1219,33493,1210,4878,6979,68157,1213,6333,2700,33794,1060,231,1136,58559,1517,1258,1242,1884,7438,6874,8644
48394,61240,29,1249,778,55118,48738,8873,1617,3681,6867,1247,63082,8784,7090,1732,741,2997,56367,2858,1278,1339,40819,2951,31410,57669,337,5902,39292,47610,1358
48516,6874,49530,58559,4995,1213,91529,5956,5989,69481,54997,508,2890,2353,47,53000,4262,231,3578,69122,4776,2028,51540,6188,33166,61323,5445,32587,3362,1466,1923
48738,55052,1262,4014,4995,48394,1704,55276,46723,349,1208,4223,1214,141,6870,3681,508,6378,64957,1307,49530,5989,4720,288,1674,1259,1242,41285,4002,21,1961
48774,8950,1214,1193,1682,48780,7147,293,1258,3000,1270,55269,70286,47,4993,4886,46723,32,1267,1653,1274,778,2288,6539,48394,51255,5952,8983,55276,541,50872
